race_id,race_date,track,race_no,race_type,start_time,deadline,source_url,captured_at_utc,car_no,player_name,player_profile,prefecture,age,term,class,style,gear,score,s_count,b_count,nige_count,makuri_count,sashi_count,mark_count,first_count,second_count,third_count,outside_count,win_rate,top2_rate,top3_rate,prediction_mark,evaluation,raw_row_json,predicted_line_formation,line_status,line_provider,line_source,line_id,line_position,line_size,line_role
3720250101010009,2025-01-01,伊東競輪,9,Ｓ級予選,18:53,18:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010009/?pageType=result,2026-08-27T23:10:42.464733+00:00,4,河合 佑弥,東 京/30/113,東京,30,113,S2,逃,3.92,101.94,0,9,4,2,0,0,4,2,1,12,21.0,31.5,36.8,○,4,"{""cells"": [""○"", """", ""4"", ""4"", ""4"", ""河合 佑弥 東 京/30/113"", ""S2"", ""逃"", ""3.92"", ""101.94"", ""0"", ""9"", ""4"", ""2"", ""0"", ""0"", ""4"", ""2"", ""1"", ""12"", ""21.0"", ""31.5"", ""36.8""], ""row_class"": [""n4""]}",6-1-5/2/4-3-7,published,ひかり・小田競,楽天Kドリームス 並び予想,3,1,3,カマシ
3720250101010009,2025-01-01,伊東競輪,9,Ｓ級予選,18:53,18:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010009/?pageType=result,2026-08-27T23:10:42.464733+00:00,5,岩本 和也,石 川/49/76,石川,49,76,S2,追,3.92,98.95,2,1,0,1,5,1,6,1,1,15,26.0,30.4,34.7,注,5,"{""cells"": [""注"", """", ""5"", ""5"", ""5"", ""岩本 和也 石 川/49/76"", ""S2"", ""追"", ""3.92"", ""98.95"", ""2"", ""1"", ""0"", ""1"", ""5"", ""1"", ""6"", ""1"", ""1"", ""15"", ""26.0"", ""30.4"", ""34.7""], ""row_class"": [""n5""]}",6-1-5/2/4-3-7,published,ひかり・小田競,楽天Kドリームス 並び予想,1,3,3,追込
3720250101010009,2025-01-01,伊東競輪,9,Ｓ級予選,18:53,18:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010009/?pageType=result,2026-08-27T23:10:42.464733+00:00,6,小松原 正登,福 井/26/117,福井,26,117,S2,逃,3.92,88.79,4,14,6,2,0,1,3,6,1,14,12.5,37.5,41.6,,7,"{""cells"": ["""", """", ""7"", ""6"", ""6"", ""小松原 正登 福 井/26/117"", ""S2"", ""逃"", ""3.92"", ""88.79"", ""4"", ""14"", ""6"", ""2"", ""0"", ""1"", ""3"", ""6"", ""1"", ""14"", ""12.5"", ""37.5"", ""41.6""], ""row_class"": [""n6""]}",6-1-5/2/4-3-7,published,ひかり・小田競,楽天Kドリームス 並び予想,1,1,3,先行
3720250101010009,2025-01-01,伊東競輪,9,Ｓ級予選,18:53,18:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010009/?pageType=result,2026-08-27T23:10:42.464733+00:00,7,高橋 広大,埼 玉/37/99,埼玉,37,99,S2,追,3.92,101.26,3,0,0,0,1,3,1,3,7,15,3.8,15.3,42.3,△,4,"{""cells"": [""△"", """", ""4"", ""7"", ""高橋 広大 埼 玉/37/99"", ""S2"", ""追"", ""3.92"", ""101.26"", ""3"", ""0"", ""0"", ""0"", ""1"", ""3"", ""1"", ""3"", ""7"", ""15"", ""3.8"", ""15.3"", ""42.3""], ""row_class"": [""n7""]}",6-1-5/2/4-3-7,published,ひかり・小田競,楽天Kドリームス 並び予想,3,3,3,追込
3720250101010010,2025-01-01,伊東競輪,10,Ｓ級予選,19:23,19:18,https://keirin.kdreams.jp/ito/racedetail/3720250101010010/?pageType=result,2026-08-27T23:10:43.922031+00:00,1,五日市 誠,青 森/40/89,青森,40,89,S1,追,3.92,103.84,4,0,0,0,8,0,7,1,5,13,26.9,30.7,50.0,◎,4,"{""cells"": [""◎"", """", ""4"", ""1"", ""1"", ""五日市 誠 青 森/40/89"", ""S1"", ""追"", ""3.92"", ""103.84"", ""4"", ""0"", ""0"", ""0"", ""8"", ""0"", ""7"", ""1"", ""5"", ""13"", ""26.9"", ""30.7"", ""50.0""], ""row_class"": [""n1""]}",4-1/3/5-6-2/7,published,ひかり・小田競,楽天Kドリームス 並び予想,1,2,2,追込
3720250101010010,2025-01-01,伊東競輪,10,Ｓ級予選,19:23,19:18,https://keirin.kdreams.jp/ito/racedetail/3720250101010010/?pageType=result,2026-08-27T23:10:43.922031+00:00,2,武井 大介,千 葉/44/86,千葉,44,86,S2,追,3.93,91.83,4,1,0,0,0,0,0,0,0,19,0.0,0.0,0.0,,6,"{""cells"": ["""", """", ""6"", ""2"", ""2"", ""武井 大介 千 葉/44/86"", ""S2"", ""追"", ""3.93"", ""91.83"", ""4"", ""1"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""19"", ""0.0"", ""0.0"", ""0.0""], ""row_class"": [""n2""]}",4-1/3/5-6-2/7,published,ひかり・小田競,楽天Kドリームス 並び予想,3,3,3,追込
3720250101010010,2025-01-01,伊東競輪,10,Ｓ級予選,19:23,19:18,https://keirin.kdreams.jp/ito/racedetail/3720250101010010/?pageType=result,2026-08-27T23:10:43.922031+00:00,3,桑名 僚也,埼 玉/27/119,埼玉,27,119,S2,追,3.92,98.75,4,0,0,0,0,0,0,0,2,7,0.0,0.0,22.2,△,5,"{""cells"": [""△"", """", ""5"", ""3"", ""3"", ""桑名 僚也 埼 玉/27/119"", ""S2"", ""追"", ""3.92"", ""98.75"", ""4"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""2"", ""7"", ""0.0"", ""0.0"", ""22.2""], ""row_class"": [""n3""]}",4-1/3/5-6-2/7,published,ひかり・小田競,楽天Kドリームス 並び予想,2,1,1,自在
3720250101010010,2025-01-01,伊東競輪,10,Ｓ級予選,19:23,19:18,https://keirin.kdreams.jp/ito/racedetail/3720250101010010/?pageType=result,2026-08-27T23:10:43.922031+00:00,4,照井 拓成,岩 手/28/115,岩手,28,115,S2,逃,3.92,101.11,6,11,5,1,0,0,4,2,5,15,15.3,23.0,42.3,○,4,"{""cells"": [""○"", """", ""4"", ""4"", ""4"", ""照井 拓成 岩 手/28/115"", ""S2"", ""逃"", ""3.92"", ""101.11"", ""6"", ""11"", ""5"", ""1"", ""0"", ""0"", ""4"", ""2"", ""5"", ""15"", ""15.3"", ""23.0"", ""42.3""], ""row_class"": [""n4""]}",4-1/3/5-6-2/7,published,ひかり・小田競,楽天Kドリームス 並び予想,1,1,2,先行
3720250101010010,2025-01-01,伊東競輪,10,Ｓ級予選,19:23,19:18,https://keirin.kdreams.jp/ito/racedetail/3720250101010010/?pageType=result,2026-08-27T23:10:43.922031+00:00,5,小林 則之,静 岡/48/85,静岡,48,85,S2,両,3.92,92.22,0,9,4,3,0,0,5,2,1,10,27.7,38.8,44.4,×,6,"{""cells"": [""×"", """", ""6"", ""5"", ""5"", ""小林 則之 静 岡/48/85"", ""S2"", ""両"", ""3.92"", ""92.22"", ""0"", ""9"", ""4"", ""3"", ""0"", ""0"", ""5"", ""2"", ""1"", ""10"", ""27.7"", ""38.8"", ""44.4""], ""row_class"": [""n5""]}",4-1/3/5-6-2/7,published,ひかり・小田競,楽天Kドリームス 並び予想,3,1,3,カマシ
3720250101010010,2025-01-01,伊東競輪,10,Ｓ級予選,19:23,19:18,https://keirin.kdreams.jp/ito/racedetail/3720250101010010/?pageType=result,2026-08-27T23:10:43.922031+00:00,6,長谷部 翔,静 岡/30/109,静岡,30,109,S2,両,3.93,91.05,3,0,0,0,6,0,4,2,3,9,22.2,33.3,50.0,注,6,"{""cells"": [""注"", """", ""6"", ""6"", ""6"", ""長谷部 翔 静 岡/30/109"", ""S2"", ""両"", ""3.93"", ""91.05"", ""3"", ""0"", ""0"", ""0"", ""6"", ""0"", ""4"", ""2"", ""3"", ""9"", ""22.2"", ""33.3"", ""50.0""], ""row_class"": [""n6""]}",4-1/3/5-6-2/7,published,ひかり・小田競,楽天Kドリームス 並び予想,3,2,3,追込
3720250101010010,2025-01-01,伊東競輪,10,Ｓ級予選,19:23,19:18,https://keirin.kdreams.jp/ito/racedetail/3720250101010010/?pageType=result,2026-08-27T23:10:43.922031+00:00,7,原田 泰志,新 潟/38/91,新潟,38,91,S2,追,3.93,93.23,4,0,0,0,0,0,0,0,3,27,0.0,0.0,10.0,,6,"{""cells"": ["""", """", ""6"", ""7"", ""原田 泰志 新 潟/38/91"", ""S2"", ""追"", ""3.93"", ""93.23"", ""4"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""3"", ""27"", ""0.0"", ""0.0"", ""10.0""], ""row_class"": [""n7""]}",4-1/3/5-6-2/7,published,ひかり・小田競,楽天Kドリームス 並び予想,4,1,1,追上
3720250101010011,2025-01-01,伊東競輪,11,Ｓ級予選,19:53,19:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010011/?pageType=result,2026-08-27T23:10:45.365918+00:00,1,格清 洋介,静 岡/30/111,静岡,30,111,S2,逃,3.93,102.11,5,15,10,11,2,0,18,5,1,3,66.6,85.1,88.8,◎,4,"{""cells"": [""◎"", """", ""4"", ""1"", ""1"", ""格清 洋介 静 岡/30/111"", ""S2"", ""逃"", ""3.93"", ""102.11"", ""5"", ""15"", ""10"", ""11"", ""2"", ""0"", ""18"", ""5"", ""1"", ""3"", ""66.6"", ""85.1"", ""88.8""], ""row_class"": [""n1""]}",1-7-4/6-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想,1,1,3,先行
3720250101010011,2025-01-01,伊東競輪,11,Ｓ級予選,19:53,19:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010011/?pageType=result,2026-08-27T23:10:45.365918+00:00,2,天田 裕輝,群 馬/39/91,群馬,39,91,S2,両,3.92,100.09,2,0,0,0,4,1,3,2,3,13,14.2,23.8,38.0,×,4,"{""cells"": [""×"", """", ""4"", ""2"", ""2"", ""天田 裕輝 群 馬/39/91"", ""S2"", ""両"", ""3.92"", ""100.09"", ""2"", ""0"", ""0"", ""0"", ""4"", ""1"", ""3"", ""2"", ""3"", ""13"", ""14.2"", ""23.8"", ""38.0""], ""row_class"": [""n2""]}",1-7-4/6-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想,2,2,2,追込
3720250101010011,2025-01-01,伊東競輪,11,Ｓ級予選,19:53,19:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010011/?pageType=result,2026-08-27T23:10:45.365918+00:00,3,伊東 翔貴,福 島/34/100,福島,34,100,S2,逃,3.92,98.40,3,3,1,3,2,0,3,3,3,18,11.1,22.2,33.3,△,5,"{""cells"": [""△"", """", ""5"", ""3"", ""3"", ""伊東 翔貴 福 島/34/100"", ""S2"", ""逃"", ""3.92"", ""98.40"", ""3"", ""3"", ""1"", ""3"", ""2"", ""0"", ""3"", ""3"", ""3"", ""18"", ""11.1"", ""22.2"", ""33.3""], ""row_class"": [""n3""]}",1-7-4/6-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想,3,1,2,カマシ
3720250101010011,2025-01-01,伊東競輪,11,Ｓ級予選,19:53,19:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010011/?pageType=result,2026-08-27T23:10:45.365918+00:00,4,藤田 大輔,千 葉/40/91,千葉,40,91,S2,両,3.92,94.71,1,0,0,0,2,1,1,2,4,28,2.8,8.5,20.0,,6,"{""cells"": ["""", """", ""6"", ""4"", ""4"", ""藤田 大輔 千 葉/40/91"", ""S2"", ""両"", ""3.92"", ""94.71"", ""1"", ""0"", ""0"", ""0"", ""2"", ""1"", ""1"", ""2"", ""4"", ""28"", ""2.8"", ""8.5"", ""20.0""], ""row_class"": [""n4""]}",1-7-4/6-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想,1,3,3,追込
3720250101010011,2025-01-01,伊東競輪,11,Ｓ級予選,19:53,19:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010011/?pageType=result,2026-08-27T23:10:45.365918+00:00,5,庄子 信弘,宮 城/45/84,宮城,45,84,S2,追,3.92,99.56,4,0,0,0,3,3,2,4,5,14,8.0,24.0,44.0,注,4,"{""cells"": [""注"", """", ""4"", ""5"", ""5"", ""庄子 信弘 宮 城/45/84"", ""S2"", ""追"", ""3.92"", ""99.56"", ""4"", ""0"", ""0"", ""0"", ""3"", ""3"", ""2"", ""4"", ""5"", ""14"", ""8.0"", ""24.0"", ""44.0""], ""row_class"": [""n5""]}",1-7-4/6-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想,3,2,2,追込
3720250101010011,2025-01-01,伊東競輪,11,Ｓ級予選,19:53,19:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010011/?pageType=result,2026-08-27T23:10:45.365918+00:00,6,水森 湧太,東 京/25/117,東京,25,117,S2,逃,3.92,89.03,0,4,2,3,5,1,6,5,4,12,22.2,40.7,55.5,,7,"{""cells"": ["""", """", ""7"", ""6"", ""6"", ""水森 湧太 東 京/25/117"", ""S2"", ""逃"", ""3.92"", ""89.03"", ""0"", ""4"", ""2"", ""3"", ""5"", ""1"", ""6"", ""5"", ""4"", ""12"", ""22.2"", ""40.7"", ""55.5""], ""row_class"": [""n6""]}",1-7-4/6-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想,2,1,2,カマシ
3720250101010011,2025-01-01,伊東競輪,11,Ｓ級予選,19:53,19:48,https://keirin.kdreams.jp/ito/racedetail/3720250101010011/?pageType=result,2026-08-27T23:10:45.365918+00:00,7,渡邉 晴智,静 岡/51/73,静岡,51,73,S2,追,3.85,100.76,6,0,0,0,3,5,1,7,3,19,3.3,26.6,36.6,○,4,"{""cells"": [""○"", """", ""4"", ""7"", ""渡邉 晴智 静 岡/51/73"", ""S2"", ""追"", ""3.85"", ""100.76"", ""6"", ""0"", ""0"", ""0"", ""3"", ""5"", ""1"", ""7"", ""3"", ""19"", ""3.3"", ""26.6"", ""36.6""], ""row_class"": [""n7""]}",1-7-4/6-2/3-5,published,ひかり・小田競,楽天Kドリームス 並び予想,1,2,3,追込
2220250101010006,2025-01-01,前橋競輪,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-27T23:10:46.884836+00:00,1,保科 千春,宮 城/33/100,宮城,33,100,S2,追,3.92,101.29,2,1,1,0,5,1,4,3,5,15,14.8,25.9,44.4,×,4,"{""cells"": [""×"", """", ""4"", ""1"", ""1"", ""保科 千春 宮 城/33/100"", ""S2"", ""追"", ""3.92"", ""101.29"", ""2"", ""1"", ""1"", ""0"", ""5"", ""1"", ""4"", ""3"", ""5"", ""15"", ""14.8"", ""25.9"", ""44.4""], ""row_class"": [""n1""]}",1-6/4-2/3-5-7,published,アオケイ,楽天Kドリームス 並び予想,1,1,2,自在
2220250101010006,2025-01-01,前橋競輪,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-27T23:10:46.884836+00:00,2,山内 卓也,愛 知/47/77,愛知,47,77,S2,追,3.92,98.72,3,0,0,0,1,1,1,1,5,16,4.3,8.6,30.4,注,5,"{""cells"": [""注"", """", ""5"", ""2"", ""2"", ""山内 卓也 愛 知/47/77"", ""S2"", ""追"", ""3.92"", ""98.72"", ""3"", ""0"", ""0"", ""0"", ""1"", ""1"", ""1"", ""1"", ""5"", ""16"", ""4.3"", ""8.6"", ""30.4""], ""row_class"": [""n2""]}",1-6/4-2/3-5-7,published,アオケイ,楽天Kドリームス 並び予想,2,2,2,追込
2220250101010006,2025-01-01,前橋競輪,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-27T23:10:46.884836+00:00,3,磯川 勝裕,東 京/30/113,東京,30,113,S2,逃,3.92,94.65,4,9,1,2,0,1,2,2,2,20,7.6,15.3,23.0,○,6,"{""cells"": [""○"", """", ""6"", ""3"", ""3"", ""磯川 勝裕 東 京/30/113"", ""S2"", ""逃"", ""3.92"", ""94.65"", ""4"", ""9"", ""1"", ""2"", ""0"", ""1"", ""2"", ""2"", ""2"", ""20"", ""7.6"", ""15.3"", ""23.0""], ""row_class"": [""n3""]}",1-6/4-2/3-5-7,published,アオケイ,楽天Kドリームス 並び予想,3,1,3,押え先
2220250101010006,2025-01-01,前橋競輪,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-27T23:10:46.884836+00:00,4,重倉 高史,富 山/39/95,富山,39,95,S2,両,3.92,93.43,12,6,2,3,8,1,7,7,8,8,23.3,46.6,73.3,,6,"{""cells"": ["""", """", ""6"", ""4"", ""4"", ""重倉 高史 富 山/39/95"", ""S2"", ""両"", ""3.92"", ""93.43"", ""12"", ""6"", ""2"", ""3"", ""8"", ""1"", ""7"", ""7"", ""8"", ""8"", ""23.3"", ""46.6"", ""73.3""], ""row_class"": [""n4""]}",1-6/4-2/3-5-7,published,アオケイ,楽天Kドリームス 並び予想,2,1,2,押え先
2220250101010006,2025-01-01,前橋競輪,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-27T23:10:46.884836+00:00,5,福田 滉,栃 木/25/115,栃木,25,115,S2,追,3.92,102.34,3,0,0,0,3,3,0,6,12,9,0.0,22.2,66.6,◎,4,"{""cells"": [""◎"", """", ""4"", ""5"", ""5"", ""福田 滉 栃 木/25/115"", ""S2"", ""追"", ""3.92"", ""102.34"", ""3"", ""0"", ""0"", ""0"", ""3"", ""3"", ""0"", ""6"", ""12"", ""9"", ""0.0"", ""22.2"", ""66.6""], ""row_class"": [""n5""]}",1-6/4-2/3-5-7,published,アオケイ,楽天Kドリームス 並び予想,3,2,3,追込
2220250101010006,2025-01-01,前橋競輪,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-27T23:10:46.884836+00:00,6,伊藤 奎,福 島/26/115,福島,26,115,S2,両,3.92,91.88,3,0,0,2,8,4,7,7,2,2,38.8,77.7,88.8,▲,6,"{""cells"": [""▲"", """", ""6"", ""6"", ""6"", ""伊藤 奎 福 島/26/115"", ""S2"", ""両"", ""3.92"", ""91.88"", ""3"", ""0"", ""0"", ""2"", ""8"", ""4"", ""7"", ""7"", ""2"", ""2"", ""38.8"", ""77.7"", ""88.8""], ""row_class"": [""n6""]}",1-6/4-2/3-5-7,published,アオケイ,楽天Kドリームス 並び予想,1,2,2,追込
2220250101010006,2025-01-01,前橋競輪,6,Ｓ級予選,13:26,13:21,https://keirin.kdreams.jp/maebashi/racedetail/2220250101010006/?pageType=result,2026-08-27T23:10:46.884836+00:00,7,松永 将,茨 城/44/89,茨城,44,89,S2,追,3.92,98.71,1,0,0,0,1,1,0,2,5,14,0.0,9.5,33.3,△,5,"{""cells"": [""△"", """", ""5"", ""7"", ""松永 将 茨 城/44/89"", ""S2"", ""追"", ""3.92"", ""98.71"", ""1"", ""0"", ""0"", ""0"", ""1"", ""1"", ""0"", ""2"", ""5"", ""14"", ""0.0"", ""9.5"", ""33.3""], ""row_class"": [""n7""]}",1-6/4-2/3-5-7,published,アオケイ,楽天Kドリームス 並び予想,3,3,3,追込
